   4.9979047e-02   1.4993524e-01    1.0 3.0
   1.1645011e-01  -5.0128000e-01
   1.1695501e-01  -4.9701000e-01
   1.1745038e-01  -4.9219000e-01
   1.1795528e-01  -4.8674000e-01
   1.1845065e-01  -4.8063000e-01
   1.1894602e-01  -4.7382000e-01
   1.1945091e-01  -4.6627000e-01
   1.1994628e-01  -4.5793000e-01
   1.2045118e-01  -4.4875000e-01
   1.2094655e-01  -4.3868000e-01
   1.2145145e-01  -4.2765000e-01
   1.2194682e-01  -4.1560000e-01
   1.2245171e-01  -4.0248000e-01
   1.2294708e-01  -3.8821000e-01
   1.2345198e-01  -3.7272000e-01
   1.2394735e-01  -3.5595000e-01
   1.2444272e-01  -3.3782000e-01
   1.2494762e-01  -3.1827000e-01
   1.2544299e-01  -2.9723000e-01
   1.2594789e-01  -2.7465000e-01
   1.2644326e-01  -2.5047000e-01
   1.2694815e-01  -2.2465000e-01
   1.2744352e-01  -1.9717000e-01
   1.2794842e-01  -1.6802000e-01
   1.2844379e-01  -1.3718000e-01
   1.2894869e-01  -1.0470000e-01
   1.2944406e-01  -7.0604000e-02
   1.2994895e-01  -3.4980000e-02
   1.3044432e-01   2.0860000e-03
   1.3094922e-01   4.0474000e-02
   1.3144459e-01   8.0038000e-02
   1.3193996e-01   1.2061000e-01
   1.3244486e-01   1.6202000e-01
   1.3294023e-01   2.0403000e-01
   1.3344512e-01   2.4628000e-01
   1.3394049e-01   2.8886000e-01
   1.3444539e-01   3.3138000e-01
   1.3494076e-01   3.7361000e-01
   1.3544566e-01   4.1532000e-01
   1.3594103e-01   4.5629000e-01
   1.3644592e-01   4.9633000e-01
   1.3694129e-01   5.3526000e-01
   1.3743666e-01   5.7289000e-01
   1.3794156e-01   6.0913000e-01
   1.3843693e-01   6.4383000e-01
   1.3894183e-01   6.7688000e-01
   1.3943720e-01   7.0829000e-01
   1.3994209e-01   7.3796000e-01
   1.4043746e-01   7.6584000e-01
   1.4094236e-01   7.9196000e-01
   1.4143773e-01   8.1634000e-01
   1.4194263e-01   8.3898000e-01
   1.4243800e-01   8.5987000e-01
   1.4294290e-01   8.7917000e-01
   1.4343827e-01   8.9678000e-01
   1.4394316e-01   9.1284000e-01
   1.4443853e-01   9.2742000e-01
   1.4493390e-01   9.4051000e-01
   1.4543880e-01   9.5216000e-01
   1.4593417e-01   9.6243000e-01
   1.4642954e-01   9.7141000e-01
   1.4693444e-01   9.7911000e-01
   1.4742981e-01   9.8553000e-01
   1.4793470e-01   9.9076000e-01
   1.4843007e-01   9.9476000e-01
   1.4893497e-01   9.9764000e-01
   1.4943034e-01   9.9938000e-01
   1.4993524e-01   1.0000000e+00
   1.5043061e-01   9.9956000e-01
   1.5093550e-01   9.9825000e-01
   1.5143087e-01   9.9608000e-01
   1.5193577e-01   9.9304000e-01
   1.5243114e-01   9.8911000e-01
   1.5293604e-01   9.8427000e-01
   1.5343141e-01   9.7850000e-01
   1.5393630e-01   9.7178000e-01
   1.5443167e-01   9.6408000e-01
   1.5493657e-01   9.5537000e-01
   1.5543194e-01   9.4564000e-01
   1.5593684e-01   9.3484000e-01
   1.5643221e-01   9.2295000e-01
   1.5692758e-01   9.0994000e-01
   1.5743247e-01   8.9580000e-01
   1.5792785e-01   8.8050000e-01
   1.5843274e-01   8.6402000e-01
   1.5892811e-01   8.4638000e-01
   1.5943301e-01   8.2756000e-01
   1.5992838e-01   8.0758000e-01
   1.6043328e-01   7.8648000e-01
   1.6092865e-01   7.6429000e-01
   1.6143354e-01   7.4108000e-01
   1.6192891e-01   7.1690000e-01
   1.6243381e-01   6.9186000e-01
   1.6292918e-01   6.6605000e-01
   1.6343408e-01   6.3959000e-01
   1.6392945e-01   6.1261000e-01
   1.6442482e-01   5.8525000e-01
   1.6492971e-01   5.5767000e-01
   1.6542508e-01   5.3001000e-01
   1.6592998e-01   5.0243000e-01
   1.6642535e-01   4.7508000e-01
   1.6693025e-01   4.4819000e-01
   1.6742562e-01   4.2172000e-01
   1.6793051e-01   3.9589000e-01
   1.6842588e-01   3.7081000e-01
   1.6893078e-01   3.4657000e-01
   1.6942615e-01   3.2327000e-01
   1.6993105e-01   3.0096000e-01
   1.7042642e-01   2.7968000e-01
   1.7092179e-01   2.5948000e-01
   1.7142668e-01   2.4037000e-01
   1.7192205e-01   2.2234000e-01
   1.7242695e-01   2.0540000e-01
   1.7292232e-01   1.8952000e-01
   1.7342722e-01   1.7467000e-01
   1.7392259e-01   1.6083000e-01
   1.7442748e-01   1.4795000e-01
   1.7492286e-01   1.3599000e-01
   1.7542775e-01   1.2491000e-01
   1.7592312e-01   1.1465000e-01
   1.7642802e-01   1.0517000e-01
   1.7692339e-01   9.6428000e-02
   1.7742829e-01   8.8367000e-02
   1.7792366e-01   8.0945000e-02
   1.7841903e-01   7.4117000e-02
   1.7892392e-01   6.7842000e-02
   1.7941929e-01   6.2079000e-02
   1.7992419e-01   5.6790000e-02
   1.8041956e-01   5.1938000e-02
   1.8092446e-01   4.7489000e-02
   1.8141983e-01   4.3412000e-02
   1.8192472e-01   3.9677000e-02
   1.8242009e-01   3.6256000e-02
   1.8292499e-01   3.3124000e-02
   1.8342036e-01   3.0236000e-02
   1.8392526e-01   2.7614000e-02
   1.8442063e-01   2.5215000e-02
   1.8491600e-01   2.3020000e-02
   1.8542089e-01   2.1011000e-02
   1.8591626e-01   1.9173000e-02
   1.8642116e-01   1.7492000e-02
   1.8691653e-01   1.5953000e-02
   1.8742143e-01   1.4545000e-02
   1.8791680e-01   1.3256000e-02
   1.8842169e-01   1.2075000e-02
   1.8891706e-01   1.0994000e-02
   1.8942196e-01   1.0002000e-02
   1.8991733e-01   9.0936000e-03
   1.9042223e-01   8.2596000e-03
   1.9091760e-01   7.4936000e-03
   1.9141297e-01   6.7893000e-03
   1.9191787e-01   6.1410000e-03
   1.9241324e-01   5.5433000e-03
   1.9291813e-01   4.9914000e-03
   1.9341350e-01   4.4807000e-03
   1.9391840e-01   4.0069000e-03
   1.9441377e-01   3.5663000e-03
   1.9491867e-01   3.1551000e-03
   1.9541404e-01   2.7700000e-03
   1.9591893e-01   2.4078000e-03
   1.9641430e-01   2.0655000e-03
   1.9691920e-01   1.7403000e-03
   1.9741457e-01   1.4295000e-03
   1.9791947e-01   1.1306000e-03
   1.9841484e-01   8.4103000e-04
   1.9891021e-01   5.6553000e-04
   1.9941510e-01   2.8090000e-04
   1.9991047e-01   0.0000000e+00
